id,star,comment
20920,5, 没看过电影之前，觉得钢铁侠这名字好傻，造型也好傻，和变形金刚高达没法比...
20921,4, 这一部也不知道是钢铁侠成就了小罗特唐尼还是小罗伯特唐尼成就了钢铁侠
20926,3, 不是太喜欢，总觉得太简单，太爆米花了一点，还是第二部好看一点
20927,4,   我就是钢铁侠。。。。
20929,5, 尼尼是漫威里面我最喜欢的角色。这种高富帅又智商巨高的谁不喜欢啦！
20931,5, 漫威神作！！！！漫威和小罗伯特唐尼互相成就的作品
20932,5, 配乐真是太喜欢了，还有妮妮の演技和他演出的性格
20933,3, 漫威电影宇宙的开端，很好看，个人不太喜欢走诙谐幽默耍酷类型的超级英雄，3星😊
20934,5, 现在来看钢铁侠这个角色就是为唐尼度身定做的....漫威里面最喜欢的角色....轻松幽默又火爆，还有督爷演大反派，好看！
20935,4, 2015-05-22 唯一喜欢的英雄类设定，实在太帅～
20936,4, 漫威里最喜欢的就是钢铁侠
20938,5, 我就喜欢这个不夸张不做作和外面那些妖艳贱货不同的钢铁侠
20940,4, 漫威式大片，英雄式剧情
20942,5, 从那破山洞造出初号机出来真是帅呆了
20946,5, 废铁造超人...这智商高的没谁了...
20949,5, 之前对炒鸡英雄没好感动啊，在同学电脑上看这个我激动死了  好看
20952,5, 有那种乱几把给一星两星的sb，就有我这种给五星的正义人士
20953,4, 开创漫威新纪元，iron man has come！
20954,5, 第一次遇到在结尾公开自己身份的英雄，当年我还真是震惊了一下下……
20957,3, 漫威系列最好的电影了，小罗伯特唐尼演绎没得说，细节完胜什么雷神…
20958,4, 漫威电影里面单独看最好看的一部，钢铁侠跟其他的超级英雄都不一样，他依靠的是科学的力量哈哈哈哈哈哈我爱铜妮史大颗
20959,4, 典型的美国霸主形象，好在没被洗脑
20960,3, 学好数理化，走遍天下都不怕
20961,5, 挺精彩的，感觉把角色演活了
20962,3, 爆米花电影，看着开心就好，内涵吗，就不要计较了
20963,4, 第一部最喜欢，徒手造高达，我更喜欢超级英雄从普通人变成超级英雄的故事而不是之后的故事
20964,5, 我很喜欢钢铁侠，从第一部就很喜欢，导致我一直追漫威的超级英雄系列，还强迫自己看了美队系列
20965,5, 所有的超级英雄里，最喜欢铁罐
20971,5, I am iron man。帅炸了
20972,4, 有关成长，有关蜕变与转折，有关喋喋不休的滑头鬼，有关时而正经时而作死的扑克脸。
20975,4, Tony是我生活的动力好嘛....
20976,5, 我的最爱，演什么都看：）
20978,5, 美国大片，精彩，好看
20979,4, 对于我来说，好莱坞大片的套路，只是体验过程绚烂，看过之后很快就会忘掉的剧情，不过男主蛮帅的。
20984,3, 第一部应该算钢铁侠顶峰了吧…
20985,4, 作为漫威电影宇宙MCU的开篇作品，算是开了个不错的头，故事虽简单却完整，史塔克的性格塑造的也很好，铁人造型也做的很好。
20986,5, 第一部看过的漫威电影，在外教课上看的，当时大家一起看还满有气氛，挺好看。
20987,4, 钢铁侠系列就是都能看，但都不是特别出彩……
20988,4, 足够生动丰满的英雄。刚出场时看他那臭屁劲儿还以为是个炮灰，没想到竟然摇身一变成了主角，之后越看越喜欢，剧情也相当吸引人。没有那么多苦大仇深，他只是刚好身负重任~
20991,5, Truth is I am Ironman!
20993,5, 太喜欢妮妮，钢铁侠的诞生
20994,2, 美国类型片 超级英雄打败邪恶 维护和平
20996,5, 钢铁侠特技不错，我一想着能有这种钢铁保护自己就觉得很有
20997,5, 风靡全球的钢铁侠是有他自己道理的！
21000,1, 不是别人请客我不会去看系列。
21001,5, “I am iron man！”
21002,3, 原来钢铁侠是这样来的。不会二刷系列。
21004,5, 钢铁侠是漫威所有英雄里最喜欢的一个角色，聪明，冷静，现实，充满激情。斯塔克并没有什么特殊的身体技能，他的装备和能力完全来自于他聪明的脑袋。
21006,4, 08年看的时候非常震撼
21008,5, 无意间成为钢铁侠的小粉丝
21009,4, 小罗伯特好评，高大帅，情节老练，起伏跌宕，同时也有足够的幽默，推荐
21010,5, Smart is a new sexy! 还有那个journalist 娇俏可爱 喜欢 ：）
21012,4, 🙄🙄🙄那个能量源够骚气，换的时候😂真的crazy
21013,3, 超级英雄爆米花电影，为小罗伯特·唐尼的演技点赞。
21014,4, 作为爆米花片，爽的！
21015,3, 哈哈，钢铁侠的破烂机甲
21017,4,  I'm Iron Man 妮妮真帅
21018,4, 骚尼为每部钢铁侠加成一星
21019,5, 第一次懂了什么叫演技，唐尼就是钢铁侠了。（原来导演是妮妮的保安！）
21020,5, manvel的这一系列电影的开山之作了~tony太帅~人格魅力让我秒变迷妹~
21021,5, 我！就！是！喜！欢！这！么！不！要！脸！的！男！人！
21022,5, I love you 骚尼
21023,5, 很喜欢妮妮也看过汉化版漫画觉得妮妮演的很棒小辣椒也很好最喜欢电影版妮妮告诉记者I am iron man大概就是酱紫原话忘记啦真的很帅再也没人比他更适合演幡然醒悟的浪子了吧看完美队三也很心疼他
21025,4, 太个人主义，漫威宇宙不知道第几个开山祖师。质量一般，仿佛放不开手脚。
21026,5, 剧情还值得再推敲，具体情节有点忘了，总而言之，很新颖很有趣。
21027,4, 科学技术是第一生产力😂
21029,3, 普通人想做超级英雄？光有钱不行，还得有高智商
21030,5, 最喜欢的超级英雄😍😍😍像Tony这样的性格和高智商高科技真的很让我喜欢
21031,4, 一个天才自大狂的自我反省之后更自大的故事。
21032,5, 小罗伯特唐尼真的是矮富帅啊，眼睛美的像会说话，风趣幽默的表演为钢铁侠增添了不少个人魅力。逗比的性格，疯狂的自由冒险尝试精神，智力超群，再加上由衷的责任感，钢铁侠的形象就此树立，经久不忘。
21033,5, 剧情紧凑，新时代Marvel开山之作，李老爷子居然本片没客串。。。
21035,4, 很不错的改编吧，小罗伯特将tony的桀骜不驯完美的演绎了出来，生动的呈现出了个天才的形象。特效太赞了。而且剧情发展铺垫也比较合理。只是开场给黑帮头目太多戏了，搞得完全不知所云了。拖沓了一点。
21037,4, 漫威里边，我还是更喜欢科技的力量~
21038,4, 看完写马斯克的《钢铁侠》，再来看这个电影，觉得小tony有点意思。一样的暴君，一样的目标和执行力。
21041,3, 漫威宇宙几部电影，最好看的当属钢铁侠几部
21044,5, 为了妮妮，必须五星！
21046,4, 玛丽苏.... 但的确是漫威最好看的
21047,4, 唐尼演技真心棒，看过拍摄花絮之后才知道真的是大制作，那些大场面都以为是特技，没想到都是真的
21048,5, 任何系列都是第一部最好看
21050,5, 唐尼唐尼最爱的钢铁侠
21052,5, 可爱，有个性的超级英雄
21053,3, 漫威英雄电影，即使不特别出彩，也不会差到哪去。
21054,3, 第一部Marvel电影差点消灭了我对Marvel的兴趣...简直就是真人版进化的宠物小精灵啊
21055,3, 妮妮成长三部曲之一。
21057,5, 虽然不善于表达但是有一颗炽热的心 被proof that you still have a heart暖到了 
21058,5, 钢铁侠，酷炫吊拽帅!好看!高科技英雄。
21061,4, 统计下这些年我都看了那些剧
21064,5, 漫威系列最喜欢的一部（美队2只是我觉得最优秀的一部），无论是特效还是妮妮的表演还是精细的钢铁侠装甲都让我心花怒放
21065,5, 对于漫威达大片毫无抵抗力，哪怕拍的再烂我也回去电影院看
21067,3, 第一部知道漫威的电影
21069,4, 第一步是最好的.感觉很高端
21070,4, Tony从山洞中逃出来那段我觉得很好，他就是从这里慢慢找回自己真正想要做的事情了吧。漫威我真的最爱钢铁侠
21071,5, 我的英雄主义启蒙电影
21073,4, 补漫威电影真是一条很漫长的路啊^^^妮妮好骚~
21074,4, 不错的漫威电影，商业气息浓厚，当时看应该还不错⊙▽⊙，现在这种电影多了快没感觉了。
21075,4, Are you insane like me？
21080,4, 当时看完心里就一句话→_→爱我妮爱得太晚😭就爱吃这种高智商傲娇小公举的人设😂
21081,5, 我从小就对超级英雄有种迷之喜爱，钢铁侠是我最爱的超级英雄，帅气，霸道，厉害而且有颗善良的心❤
21083,4, 看的晚了点，但是很棒！
21084,3, ……反而是被gasoline洗脑才看的，爆米花片。
21086,5, 史塔克工业是多少搞机的男生的向往之地!!第一部所以大家都眼前一亮.各种高科技看的我直呼过瘾+流口水.不过后面几部就习惯了就有点审美疲劳了.钢铁侠高科技cool!
21088,4, 大爱钢铁侠，心中的完美男人象征
21094,5, 记得在当时有一句对钢铁侠电影的宣传用到了“后变形金刚时代”这个描述，08年的这部片对日后超级英雄特效电影的制作指明了方向。漫威电影宇宙开篇之作意义之重不用说了吧
21095,3, 塘泥三星 其余不重要
21096,5, 虽然很俗套但就是喜欢😂
21099,4, 剧情设置的比较假，猪脚的造型比2、3的造型要丑!
21101,4, 被人种草看的，因为这是唯一一个不是用超能力，而是凭借自己的力量成为超级英雄的。
21104,3, 特效不错  这种美国英雄的电影其他的没感觉
21107,4, 【重看补全计划】最近开始按照时间线重看MCU系列，虽然最近被脑残铁人粉恶心到了，但钢铁侠依然是很出彩的超英，妮妮的演绎也很棒，客观很重要
21108,3, 这么牛逼的科技那么简单就被制造出来，但不得不说漫威的电影画面真的套震撼，虽然我不是很喜欢这种个人英雄主义，但却真心喜欢漫威动物电影。
21109,5, 小贾还在的日日夜夜，贾罐萌的日常
21113,5, 钢铁侠系列最经典的一部
21114,5, 看完美队1、美队3才看的这部。很明显在美队3里没看懂这人是谁。美队3完全是在看特效😂。倒过来才补了钢铁侠第一部。罗伯特确实很帅，但是在最后那句：The truth is......I am iron man.真的是帅出了天际。当然延续了一贯的美国个人英雄主义色彩。
21115,4, I'm rion man.
21116,4, 骚浪的屎大颗大眼睛bling~
21117,4, 原来一直以为是类似蜘蛛侠，超人的超现实英雄主义电影，于是没有看，经人纠正才知道这部电影还是偏现实的，最近补了下功课。惊叹于主角的聪明才智。内涵还是过于简单了
21118,5, 我爱钢铁侠！我爱托尼！又有钱又幽默，讲话真的超级好笑呀！好看！
21119,5, 喜欢漫威宇宙没有理由！
21120,4, 第一部看时不知道钢铁侠后来可以那么火🔥，有火肯定有能火的原因……
21121,4, 不禁觉得小罗伯特唐尼就是钢铁侠
21122,4, 为复联补你，到头来只剩你在我心里完好如初。
21123,5, i am the iron man
21124,5, 讲述的是斯达克家族的起源，科技改变世界，动力决定未来。
21125,5, tony的键盘满满科技感
21126,5, 唐尼的演技！机械美学！漫威宇宙的起点！最爱的一部电影！看了不下15遍
21127,4, 日天日地才是Tony。
21128,4, 我看漫威宇宙的第一部电影是《无敌浩克》，然后再是这个《钢铁侠1》，也是这部的魅力把我拉进漫威宇宙
21129,4, 高富帅啊 豪车，无敌的装备，美女，基地豪宅，人生大赢家
21131,5, 反复看了好多遍了，钢1太经典了，RDJ好帅帅帅帅！
21132,5, 给铁罐满分！铁罐宝宝啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊老可爱啦！
21133,4, 看了美队三开始狂补漫威系列，钢铁侠的人设虽然很杰克苏，但电影塑造的这个人物仍然很有魅力！我最喜欢那个神盾局的小头头，太有范儿又可爱！
21134,5, 横空出世的钢铁侠拯救了漫威和小萝卜自己，漫改电影里还算很好的，谁让我还是脑残粉呢？
21136,5, 日天日地日空气，钢铁侠狂霸拽诚不我欺，真男人从不回头看爆炸
21138,5, 记得第一次看是在高中。重温。最后引出神盾局～
21139,4, 纯爷们不玩儿闷骚那一套
21140,5, 本来先看的美队，对钢铁侠没多少兴趣（嘿嘿，主要是因为斯塔克有点老）可是看完了完全改观，喜欢幽默机智贫嘴还有才，还有倔驴一样的脾气，我就喜欢这样的哈哈哈
21144,4, 你有一颗温暖的心❤❤❤
21145,5, 我覺得光看他著裝都是一種享受
21146,4, 这个超级英雄刻画的不要太美好，有颜、有品、有钱、还有能力的美国官方合作的军事武器制造大佬！超级英雄必须给他当，唐尼的主角光环杠杠的！！
21147,5, 补漫威系列中，30分钟的时候我以为完结了。嗯，很好看。。
21148,5, 2016.5月看，感觉一般般
21152,3, 又是一个圆观众英雄梦的电影。。。
21154,4, 漫威的电影凭借特效我也是四星起步的。
21156,4, 交作业，钢铁侠1经典！
21157,3, 因为美队3而回看一下iron man，终于没那么讨厌罗德，甚至觉得还不错，所以我就看了120分钟的罗德x铁罐？也很萌开头的翻译银森，小辣椒也不错嗯，科技改变生活。
21158,4, 看的第一部漫威超级英雄电影～还不错
21159,5, 这部电影开始变成漫威粉
21160,4, 超级英雄大片的开端。。。
21164,4, 人设都不错 小唐演得也蛮靠谱
21166,4, Tony Stark has a heart
21167,5, 看完美队3之后重温当年的钢铁侠1，作为MCU的开山之作节奏紧凑，故事跌宕精彩，还有那个放肆嚣张不需要顾虑和承担的Tony Stark。哎，可惜到美队3都很少能看到他笑了，心疼妮妮
21168,4, 漫威宇宙的第一炮非常不错
21170,4, 托尼的自负、实用主义而又充满正义的形象，很喜欢。
21171,4, 不可一世的天才、帅到不行。。除了飞上天那一刻的小鸡模样，帅到暴。。真心是我最喜欢的英雄！电影情节紧凑，除了大boss不太厉害？还是非常值得一看的
21172,5, 看完钢铁侠不想看美队
21175,4, 莫名的就喜欢他嘴贱。
21178,5, 最喜的超级英雄。无脑五星。
21179,4, 最近在刷漫威的超级英雄系列的电影，钢铁侠1很精彩。钢铁侠就该是这样，拥有一切并享受一切的人，所以他可以选择做一个军火商还是一个超级英雄。不同于美队2和雷神1的兄弟间相爱相杀，钢铁侠1中反派光头老头的敌人只能说杀得好。
21180,4, 影片的情节，人物，动作三者的比例拿捏恰到好处，男女主之间的对手戏格外好。
21181,4, I am Iron Man！
21182,1, 资本主义的代表英雄 强大的外表下只是凡人  
21183,4, 装备确实拉风，反正英雄都是打不洗的！
21184,5, 这个系列都很好看 但总是看过不记得内容
21185,5, 个人很喜好小罗伯特·唐尼
21186,5, 钢铁侠钢铁侠钢铁侠钢铁侠钢铁侠钢铁侠 钢铁侠三部剧各看了三遍
21187,5, 妮妮的入坑电影啊  Come on 贾维斯
21188,4, 嗯。印象不深刻了。但是小罗伯特唐尼是真的帅
21189,3, 钢铁侠是高富帅兼装逼小能手。
21190,5, 美国超级英雄里面，唯一不靠基因变异，不靠特异功能的英雄，是一次人类智慧和科技的胜利，而且小罗布特唐尼的演技盖过了扮演超人、蜘蛛侠、美队和蝙蝠侠的小鲜肉！
21191,4, 漫威宇宙的开山之作。
21192,3, 第17届MTV电影奖 MTV电影奖 迄今最佳暑期电影
21193,4, 很有代表性的超级英雄电影，剧情紧凑，娱乐性足够。
21196,5, 一部片子让你爱上小罗伯特唐尼
21197,4, 妮妮的个性真是可爱*^o^*
21198,5, 漫威宇宙的开篇 拯救了濒死漫威公司的神作！只要是认真看过的人绝对不会打差评！全程无尿点 主线一点点铺垫 开篇用了个小倒叙 两分钟的时间塑造出一个风流倜傥吊儿郎当却又绝顶聪明的富二代形象 遇袭后在一个破山洞里用一堆破零件硬生生造出了“钢铁侠” 告诉了我们什么叫知识就是力量😂
21199,5, 就喜欢这种有点帅有点坏很有钱的大叔
21201,4, I am iron man！
21202,1, 这个，真垃圾啊，被骗了
21204,5, 看完就喜欢上了漫威的电影
21205,4, 科幻的东西总给人无限遐想，真希望自己也能有这样的一件战衣。那只是现在想想不过再过几十年说不定就真的出现了不过那时的我已经玩不动了。
21206,4, 会能量不足这种设定真是太萌惹，虚弱之美😏
21207,4, 小唐尼罗伯特很有型，魅力加分。剧情马马虎虎，女主马马虎虎，反派马马虎虎。好吧，这只是漫威的超级英雄电影，看的爽就够了。
21209,4, 曾觉得自己喜欢的男生像唐尼，于是就特爱反复看这部电影··
21212,4, 唔，就是喜欢任性的英雄
21213,4, 屌丝靠运气 高富帅靠装备 果然不同凡响 大片的内容其实没啥可看 只需要看绚丽的特效就足矣
21215,5, 最初在电视上看的中文配音版，但依旧无法抵挡tony逗逼的傲娇
21216,4, 小罗伯特唐尼把钢铁侠的人物性格拿捏的十分到位
21218,4, 入漫威坑的第一部电影
21220,4, 感觉钢铁侠系列最好一部
21223,5, 漫威电影宇宙开山之作
21224,5, 漫威的电影有毒 哈哈哈 全片最喜欢的就是小呆手dommy
21225,4, 钢铁侠这一角色被小罗伯特.唐尼演活了，在看这部电影以前完全不了解关于美漫的一切，但是看了之后却被震撼了，只想说太赞了！
21226,4, 俗话说得好，经济基础决定上层建筑……
21227,5, 昨天看的一部电影。只觉得，不是只有男孩子想当英雄，女孩子也有英雄梦啊！也很羡慕男主那样的生活，那样的勇气，那样的意志力。
21229,3, 论一个钢铁侠是怎么诞生的。剧情虽然很完整，但前期铺垫实在有点太长了。
21231,4, 挺好看的。用机械来延伸人类的力量，将理论和实践融为一体，用大脑和扳手改变世界，所谓工程师精神就是这样吧 。
21234,5, 当我看到，就已无法自拔……
21235,4, 中规中矩的科幻片，并不出彩
21236,5, 没有妮妮、根本不可能有mcuヽ
21237,4, i am iron man！燃爆！
21238,4, 小罗伯特唐尼真是丑帅丑帅的
21240,5, 比蝙蝠侠还有钱还高调的高富帅，用钱把自己打造成超级英雄，看看人家国外的富二代多有正事，要是我国的富二代把泡妞的财力时间都用在拯救世界上，人间真是充满爱啊
21241,5, 尼尼自力更生的本领相当惊人
21242,5, 满分，我真爱他的表演
21243,5, 靠智商碾压一切的男人，托尼这个人物有太多的争议，但是他在我心里是个完美男人！小罗伯特唐尼完全把钢铁侠给演活了，爱他焦糖色的大眼睛！
21244,4, 最后那句，i am the iron man。略屌。
21247,3, 整个系列都看过！看热闹
21248,5, 这部电影让我爱上了rdj  感谢让我爱上iron man  love you！
21249,5, 哦噢噢噢噢哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦！！！
21252,5, 这个系列不错，值得收藏。
21253,5, 三部里面还是第一部最过瘾
21254,5, 我的第一部超级英雄电影！
21256,5, 本来是为了一个人去看的这个电影，没想到一发不可收拾地爱上它了。唐尼帅啊！
21258,4, 舔我妮颜为先！剧情很好看几遍也不腻，漫威就是良心啊
21260,3, 第一部，没有第二部好
21262,5, 小罗伯特唐尼演技真的是大赞。
21265,5, 铁罐的诞生！不过他以后的路 也说不清是好还是不好 他自己肯定是无怨无悔 他是最闪亮的那个英雄啊。其实看完美队3的预告我有一瞬间倒希望他可以一直当个军火商。
21267,4, 三部曲排序：第二部，第一部，第三部
21268,4, cool，斯塔克在整个漫威简直无所不在
21269,4, 开启新超级英雄电影纪元的电影，漫威宇宙中最优秀的两部电影之一
21270,2, 这些系列都是打发时间的好电影。
21271,5, 漫威的电影每一部都爱。
21273,5, 按顺序把漫威电影看一遍。
21274,5, 必须喜欢这个帅气不减喜欢美女和耍贫的老男人，角色简直量身定做，让人惊喜。
21276,4, I AM Iornman
21277,4, 从这部开始，ｍａｒｖｅｌ宇宙崛起．
21278,4, 漫威经典 唐尼演技很棒
21280,5, Love it. Iron man.
21282,3, 依然是成功的商业片。
21286,4, 赞，山洞大发明，逼格蹭蹭的
21287,4, 大海航行靠舵手 裝逼還看科研狗☺️
21288,5, 因为这个电影一脚陷入漫威坑……要死
21289,4, 有钱又贱的富二代技术宅
21290,5, 看完第二部，再看的第一部
21291,5, 8分。钢铁侠是我最喜欢的superhero，妮妮已经快五十了还是很帅
21292,5, 嗯，就是喜欢钢铁侠那个桀骜的骚劲。和美片别的英雄不一样，他浪的很，但很潇洒，如果我在电影中是女主，我也会爱上这个骚货。
21293,4, 穿上盔甲托尼大闹恐怖分子的基地，回到美国后又对其进行了改进。却不知，接下来有更为黑暗的阴谋等着他
21296,5, 军火商的自我救赎之路。从大力发展军工国防到最后不想贩卖军火，只因为看到了他的武器被不法分子肆意利用进行人道毁灭。最后把一腔热情投入到钢铁之躯中。他是有才华的但是自负的，他认为他一个人靠着钢铁之躯就可以保卫祖国，不加入任何体系，独立于任何体系，哪里需要他就出现在哪里。
21297,3, 拯救了漫威的钢铁侠，确实不赖，蛮好看的。
21298,3, 废品回收站出来的超级英雄，第一部剧情还是不错的，可是看多了同类美漫英雄电影已不觉得新鲜。
21300,4, 过瘾，喜欢上漫威电影啦
21301,4, 故事性挺好，看到机械装甲总是让人感觉舒坦，要是多一些恐怖分子的内容就好了。ps.结尾的打斗感觉不是特别精彩。。
21302,4, 开头小罗伯特唐尼做在悍马放着ac/dc的哥，太有大片感
21304,4, 四星半。小唐尼，俺毕竟爱过他~
21305,4, i'm iron man
21306,3, 感觉挺好的，但就是能够猜到剧情
21307,5, 钢铁侠的出现，结局很帅。
21308,5, 永远支持钢铁侠！！剧情好好，比其他超级英雄都要好看
21311,4, 剧情一般 漫威补完计划第一部
21312,4, 军火设计建造天才成了超级英雄！
21314,4, 除了片尾打斗的地方有些问题，整部电影都处理得很好，故事简单，拍得不错
21316,3, 一般般吧，钢铁侠是我漫威里面很喜欢的角色但是这部剧情感觉一般般
21318,3, 英语电影赏析课要求看的
21323,4, 这好像是第一个有钱的超级英雄。
21324,3, 总感觉某场景快看到过瘾的时候，就换场景了…
21325,4, 钢铁侠系列还是不错的~
21327,3, 演得好 故事凑合 节奏微慢 套路电影 并不显眼
21328,4, 印象挺深的，钢铁侠挺爱国
21329,5, 第一部给满分，来自剧情和唐尼的帅颜
21330,3, 觉得小罗伯特唐尼真的把钢铁侠演活了
21331,5, 漫威电影宇宙开启，必须力荐
21332,5, 所有的超级英雄里，无可救药的爱上了这个卖萌耍贱的小流氓。
21333,4, 还是第一部看得爽。。和f22空中格斗简直了
21334,2, 恐怖分子的监控是用来吃屎的？
21335,5, 片子不完美，然而我的私心。
21336,5, I am Ironman   
21337,4, 以此概括铁人三部，然而除了十分喜欢Pepper以外并没有深刻印象
21338,4, 唯一一部还可以的钢铁侠
21340,4, 钢铁侠系列最好看的一部
21341,5, 棒棒棒。准备撸完漫威系列。
21342,4, 虽然没那么炫酷，但是故事的开始，很棒
21343,3, 满脑子都是钢铁侠的那个破烂装备
21344,4, 妮妮真心骚男，无论人物台词都非常合我意~~
21345,4, 论一个土豪理工男的正确用法
21346,3, 其实已经不记得情节了……这只能说明
21349,5, 不给人文关怀不讨论时间、人性就不能给高分吗
21350,4, 典型的商业片，剧情并无出彩之处，但是那套盔甲实在是帅爆。。。
21351,4, 补漫威step2。相对于美队更喜欢钢铁侠因为我更喜欢钢铁侠的脸。嘿嘿嘿。还有原来钢铁侠是自己倒腾出来的高科技略炫。还是很扯。
21354,4, 装逼满分嘴炮技能Max
21356,5, 纵观这些漫画电影，只有这部钢铁侠最好！可是分数很不乐观！无奈！
21357,5, 美国超级英雄电影强力推荐
21358,4, 一直奇怪，他喷出火焰所需的燃料从哪来？？
21360,5, 超好看，很拉风的装备，很帅很帅的唐尼
21361,5, 其实非常喜欢RDJ的第一部iron man，虽然有逻辑硬伤，但瑕不掩瑜。细节其实拍的蛮好的。这部片让我从此粉上了marvel和RDJ。
21362,5, 妮妮妮妮妮妮妮妮妮妮
21363,5, 无可取代的漫威电影开山之作。
21366,4, 虽然故事情节还是跟其他超级英雄电影那样老套，但是视觉冲击十足，电影展现了很多未来才有可能出现的科技，让人耳目一新，主观价值不脱离主流，总体还是不错的！
21367,4, 看的时间比较晚了 刚开始的时候以为是类似蝙蝠侠 后来挺喜欢托尼的
21368,5, 只能说天才就是天才，太牛逼了
21369,5, 这是让我爱上骚尼的一部片子。
21370,4, 至少比蝙蝠侠有逻辑，片尾的斯丁格千万不能错过。
21375,5, 比其他英雄有个性，任性得有点可爱
21377,3, 漫威也许自己都想不到小罗伯特唐尼会有这么高的人气，不论是中国或者美国，花花公子与美女的佳话，一掷千金的阔绰气场总是能吸引人眼球，更何况是一位不可一世的天才。这部片最重大的意义不在于2008年就能把CG特效用的炉火纯青，而是自此以后，开创了一个漫威电影宇宙的时代。
21378,5, 很有趣 很好看的电影。
21379,4, 最近在恐怖主义猖獗的大背景下，这个多年前拍的电影竟也非常应景。总之这种美国大片看的很爽，剧情紧凑，有好几个紧张刺激的片段。周围很多人喜欢RDJ，冲着这点来看的，但发现他真不是我的type，不过演技好是没的说。
21380,5, 记录 我的第一部漫威影片
21381,5, 大英雄人物的情节毫不令人反感。剧情的发展较合理。和科学家一起制造炮弹的桥段看的胆战心惊。剧情发展，科学家难逃一劫。第一个泪点。冲到贫民区自动瞄准坏蛋进行攻击看得那个爽诶。心脏被拔出时好心疼！“The truth is，I am the iron man. ”这话一出，我就沦陷了！
21382,4, 第一部还是非常吸引人的
21383,5, 就爱唐尼，咬我啊～评分辣么低不科学（第n次看）
21384,3, 这是我第一次看小罗伯特唐尼的片子。
21386,4, 情节都不错，没有硬伤，小罗伯特唐尼很帅，是一部不错的科幻片
21387,5, 超喜欢小罗伯特唐尼！他就是钢铁侠！
21388,5, 最酷的漫威英雄了，很喜欢。小罗伯特唐尼很帅，非常适合钢铁侠这个角色。
21389,5, 美国这些英雄里，最喜欢的还是钢铁侠
21390,5, 漫威出品，必属精品。
21392,4, 就一般的英雄电影，看个热闹呗，合格了。
21393,4, 我喜欢里面的人工智能。。。。哈哈
21397,4, 第一步大概就是钢铁侠的起源？典型的美国式的个人英雄主义。
21398,4, 每一大公司里都有一个梦想家和一个妄想狂。
21399,4, 当初关看片名觉得傻透了。被朋友拖去看完后，又刷了第二遍。
21400,4, 超级英雄得第一部一般都不会太烂
21401,5, 钢铁侠系列，乃至整个漫威电影宇宙的开篇之作。不同于之后几部的“看特效”电影，铁人1在塑造人物性格上花了很多功夫。最开始的托尼高傲、自负，当然也有工作狂的一面。被劫持之后开始思考人生，性格上开始收敛，更多的去关心他人，这其实是本片的一大看点。节奏快慢鲜明，内容充实，不愧为开篇之作！
21405,4, 幽默有趣的英雄谁不爱呢，小罗伯特·唐尼
21406,4, 斯塔克不折不扣的就是个O型血。热情奔放、性格张扬、外向聪明，爱出风头、追求自我，花花公子一个，再加上又是个富二代，后面还当上了复仇者联盟的队长，与队长这类性格保守尊重传统的自然最看不对眼。斯塔克这类人走到哪都会是人群中的焦点，从不缺少女人缘，非常像一个现实中的明星，张扬放肆。
21407,5, 漫威粉，钢铁侠啊死忠，信仰五分
21410,4, 学霸富二代的英雄之旅
21411,4, 钢铁侠第一部，无疑把这以漫画英雄为主要人物的新科幻电影的视觉特效推到了一个顶峰，为漫威宇宙第一阶段产品，绚丽的高科技和打斗场面吸引眼球
21413,5, 洞里的铸造焊接机械电子，自此漫威英雄钢铁侠封神，我男神！
21414,5, 钢铁侠1，漫威的开始，接绿巨人浩克
21415,4, 从头看这一系列电影～钢铁侠是第一部，喜欢～
21417,4, 这种片子在电影院是极品，全片无尿点。不错看。帅。幽默
21418,5, 小罗伯特唐尼，无需多言
21423,5, 只要有钢铁侠……必须五星好评……更何况这里讲述了钢铁侠最早的故事，如果不是灾难，他完全可以安心做他的总裁，而他变成钢铁侠，又是多么的不易……
21424,4, 最爱的英雄！从新定义了矮帅富！
21426,4, 为了去影院看钢铁侠3而恶补的。
21430,4, 钢铁侠从阿富汗逃回来，第一件盔甲很粗旷，很显美国肌肉范，但好奇为什么身上有子弹碎片，回国后为什么不清理掉，还要背着一个小型方舟反应堆做人，每次降落的时候总会摔下来，感觉是来搞笑的
21431,5, 荣升为我最爱的电影，看了不下十遍。
21434,5, 记得一个完全不喜欢超级英雄片的朋友，跟我说这是最帅的超级英雄了，对于他的人生只能赞同这句话
21437,4, 那个心脏机心的备份是男主自个备份的还是Pepper?男主都不记得了自己身份证号，所有生活琐碎小事他都不搭理，电影有说Pepper给他备份了吗？
21439,3, 很典型的美式英雄主义片子，谈不上哪里好看，但也不觉得难看。
21443,5, 看看二、三部，真尼玛糟蹋钢铁侠
21444,5, 从钢铁侠开始看marvel。
21446,5, 第一部永远是经典 不一样的英雄！
21448,4, 小罗伯特唐尼演得好，剧情简单但不无聊
21451,4, 开启了超级英雄商业片大时代的电影，有一定地位
21455,4, 钢铁侠首秀，跟基友在必胜客用笔记本看的。纪念一下，给个4星吧。
21456,3, 还不错，也有点不死之身的味道。。。
21457,5, 我唐叔超帅 钢铁衣真的太酷炫拽了！
21458,4, 假期扫片，好不错，爆米花电影
21459,5, 和男朋友第一次约会看的电影
